;Load;Air Speed;Ground Speed
65;2952.201571;58.68;59.01665509854447
66;3060.013532;57.31;59.02404718176592
67;2809.711582;47.72;59.05299843562694
68;3106.446709;58.68;59.303611749669976
69;2826.020629;61.42;58.65417843791364
70;2581.650792;51.83;58.27222087972858
71;2889.771802;58.68;57.21634643139194
72;2753.392309;51.83;56.735916480995506
73;3302.713152;39.5;54.2826786364247
74;3528.642426;9.0;51.75466493286923
75;3822.499553;12.0;44.810271083298815
76;3619.929461;8.0;36.189673437225366
77;3551.644841;29.91;31.275802986906253
78;3207.446001;8.0;26.812857390647153
79;3059.02958;9.0;26.4903616147022
80;3156.430519;9.0;26.72056703740962
81;3261.781465;6.0;27.865309031755185
82;3346.450121;6.0;28.995130202047015
83;3230.544993;7.0;28.81515533043706
84;3188.853187;8.0;29.261890231629383
85;2891.840826;10.0;31.59672140946787
86;2864.681048;34.02;35.75326088187165
87;2871.922065;42.24;39.50168734122442
88;2609.200288;47.72;42.725294956090075
89;2544.871925;51.83;45.85575036513305
90;2475.878315;47.72;48.97614402472103
91;2645.091781;51.83;51.219670958102185
92;2710.87562;53.2;52.47938013907584
93;2728.61401;57.31;53.38521778570014
94;2632.727628;60.05;53.735572427026966
95;2557.463318;60.05;53.99757153967981
96;2517.12473;61.42;53.69833106515487
97;2458.562593;53.2;53.48326048768838
98;2506.116066;60.05;54.10414542585357
99;2620.652071;58.68;55.10473571686194
100;2595.420427;60.05;54.33811286355433
101;2555.415882;61.42;54.01643981602708
102;2577.801339;60.05;53.84807353795531
103;2609.307091;58.68;52.99113941305501
104;2742.821083;55.94;52.61578780217558
105;2666.409208;51.83;52.446353537156796
106;2652.146461;51.83;52.04422877548878
107;2740.318029;50.46;52.112413589350695
108;2730.672808;47.72;51.336049964038054
109;2725.545127;51.83;50.980059633275054
110;2790.110957;53.2;51.06734966763818
111;2613.306523;53.2;50.41474741606211
112;2522.542142;60.05;50.449794821886606
113;2599.308511;61.42;50.91763100996997
114;2356.202131;62.79;50.98164299281686
115;2435.537454;60.05;50.76485305131487
116;2544.80148;61.42;50.90951732232831
117;2460.745237;58.68;50.578352540646314
118;2494.001877;62.79;50.421173486667804
119;2529.540012;60.05;49.47422798144867
120;2447.265334;61.42;49.35999815988506
121;2501.934842;62.79;49.24926222518292
122;2391.060816;64.16;48.97414902467355
123;2430.731318;64.16;49.38348998840686
124;2324.166908;62.79;49.50102801009277
125;2407.980004;61.42;49.6038150551983
126;2470.894932;60.05;49.77914729221786
127;2626.305813;60.05;49.47708164022435
128;2723.788559;58.68;48.75128528710891
129;2719.35737;53.2;47.54137208584593
130;2885.350839;51.83;46.2812974774315
131;2957.217904;53.2;44.577848598834265
132;2929.113942;51.83;42.7230780227345
133;3014.494997;43.61;41.920854771763146
134;3092.439608;43.61;39.257546000327764
135;2966.434777;44.98;37.495658339572124
136;2774.590434;44.98;36.79212391535318
137;2828.162371;43.61;36.35295953727268
138;2861.561036;44.98;35.96861212975925
139;2721.273007;43.61;37.936579284030365
140;3059.540871;42.24;38.66251420056693
141;3057.266194;38.13;37.107965849018974
142;3155.920364;36.76;35.39630941753491
143;2872.108402;35.39;35.4400549658706
144;2793.470707;43.61;36.22111782642491
145;2674.093344;49.09;38.62615910068302
146;2629.656474;50.46;41.3124281484192
147;2718.84267;57.31;43.32288990330521
148;2676.263491;50.46;44.81295183121355
149;2797.009977;54.57;45.028752111242355
150;2776.32087;49.09;44.82126453726826
151;2798.464316;40.87;42.83636914359148
152;2799.150582;40.87;43.72691881187329
153;2881.911555;46.35;45.49397232642717
154;2810.343311;47.72;43.569004181117734
155;2701.915529;47.72;44.28862287460796
156;2691.576088;51.83;45.725137036788865
157;2635.262496;51.83;46.91836541391511
158;2626.561459;49.09;48.606452971469665
159;2619.01594;53.2;50.22083901572386
160;2589.767821;53.2;51.49095283677817
161;2667.602221;55.94;52.069627757270084
162;2665.5082;54.57;52.77143822710081
163;2751.52212;58.68;53.86250942693153
164;2602.809151;58.68;54.89061761225969
165;2581.363333;58.68;55.285669527652125
166;2619.615854;58.68;55.79156582783676
167;2733.828042;57.31;56.16181979463749
168;2725.262213;62.79;56.1606034255004
169;2596.950892;57.31;56.23423038794368
170;2695.005147;62.79;56.31933159528327
171;2789.308798;61.42;56.36252133291371
172;2705.683176;60.05;56.447495688026876
173;2670.623382;60.05;56.598906532859765
174;2686.574526;61.42;56.627625991924056
175;2591.346006;61.42;56.52207343741831
176;2678.404096;64.16;57.34006857938897
177;2663.038096;64.16;57.110577438766384
178;2798.167767;61.42;56.96354859863595
179;2844.961121;62.79;55.83129764113157
180;2649.392307;65.53;55.69467929658154
181;2554.418296;64.16;56.387621948554646
182;2610.587591;66.9;57.04908016194584
183;2636.431648;68.27;57.80217961078921
184;2522.059256;61.42;58.69137980925093
185;2624.90374;66.9;58.89179986901844
186;2729.903599;64.16;59.6246598404426
187;2496.804888;64.16;59.31882129274362
188;2705.827473;62.79;58.80205119494579
189;2847.478945;58.68;57.27646358331133
190;3090.412623;50.46;53.796557779679645
191;3187.997627;44.98;52.32059623327908
192;3396.28168;32.65;47.812318432353166
193;3388.825921;10.0;40.899148046075396
194;630.5529086;12.0;32.85650849504433
195;238.255218;8.0;27.441414521622505
196;69.2030923;10.0;24.494680756853896
197;113.3161451;10.0;24.616449906831996
198;109.2201359;7.0;24.539673070323015
199;161.0843605;0.0;25.283556913219662
200;211.6885368;0.0;25.528666857452144
201;428.0032679;0.0;23.840045928775943
202;227.3397229;0.0;22.108957841423404
203;48.43445118;0.0;21.914025287844456
204;0.0;0.0;22.095694791038955
205;0.0;6.0;24.101339551788943
206;0.0;0.0;27.279664227896316
207;0.0;6.0;29.654736268988245
208;0.0;8.0;32.387491778932066
209;0.0;10.0;35.22229835876387
210;0.0;29.91;37.496053756884955
211;0.0;34.02;40.14353874723223
212;0.0;35.39;43.20145436860627
213;0.0;39.5;46.01019538096558
214;0.0;46.35;48.722088432323105
215;0.0;49.09;50.38101030249967
216;0.0;49.09;51.426961059456175
217;0.0;49.09;52.22737305844285
218;0.0;49.09;52.89371839377559
219;0.0;46.35;53.93017995822196
220;0.0;47.72;54.58773024985558
221;0.0;50.46;54.075617129003476
222;0.0;58.68;53.985470225994156
223;0.0;61.42;53.22657910472322
224;0.0;61.42;52.47154216188516
225;0.0;60.05;51.86879037078632
226;0.0;60.05;51.198879397562195
227;0.0;60.05;50.37792715837137
228;0.0;60.05;50.35440696555066
229;0.0;60.05;50.26819748365976
230;0.0;60.05;50.90763910930162
231;0.0;60.05;50.92691105625277
232;0.0;60.05;51.482715103386205
233;0.0;60.05;51.37447532241841
234;0.0;57.31;51.083354252946464
235;0.0;58.68;50.81174515335348
236;0.0;60.05;51.13371528628191
237;0.0;61.42;50.16750642575636
238;0.0;61.42;50.082758501080875
239;0.0;60.05;49.88381861147934
240;0.0;60.05;49.21489580746524
241;0.0;57.31;48.02145771345155
242;0.0;55.94;47.73220889953272
243;0.0;55.94;46.60670901987427
244;1.003687822;53.2;45.66899668794255
245;27.64422222;46.35;45.10239570984436
246;0.0;47.72;43.89521888351805
247;34.41598769;44.98;42.30876863295016
248;49.01050573;35.39;40.676382945974225
249;110.6063027;29.91;37.93701127078118
250;174.9789779;32.65;35.75916363952526
251;195.8521496;10.0;32.92818641313356
252;283.0136336;8.0;28.921011010223904
253;442.2819217;0.0;23.146690438455824
254;541.0201705;0.0;18.26061112001063
255;447.0823762;0.0;14.02948329686822
