;Load;Air Speed;Ground Speed
111;3396.483545;6.0;22.430318909053405
112;3343.614918;7.0;21.95130743914874
113;3432.442074;0.0;21.72639602251262
114;3409.036308;6.0;21.38604280864881
115;3501.569756;0.0;21.257730110105456
116;3452.207449;7.0;21.525040568399493
117;3508.071106;0.0;22.10190966734158
118;3363.026934;8.0;22.54556143135712
119;3403.171232;7.0;22.73886755313452
120;3452.607392;6.0;22.764345533224542
121;3357.633381;7.0;22.849531225787512
122;3367.968277;8.0;23.34576180142677
123;3379.635938;8.0;23.984566419593467
124;3329.975946;11.0;24.370115352256235
125;3356.836904;9.0;24.856952914885408
126;3316.988018;10.0;24.866529215452452
127;3373.162994;11.0;24.890165520660233
128;3424.279597;11.0;24.825807547262055
129;3414.625287;9.0;24.731807604141235
130;3424.120529;9.0;24.64802262794296
131;3406.29806;9.0;24.566315671133435
132;3386.453152;10.0;24.50241686655706
133;3299.372338;8.0;24.481233534200204
134;3330.892861;10.0;24.707120513246682
135;3247.522884;29.91;24.814101889261682
136;3203.450735;32.65;24.95265486181339
137;3322.282721;32.65;25.24741981426103
138;3344.151205;29.91;24.870148683437595
139;3349.237983;11.0;24.74254881395328
140;3371.507547;10.0;24.33577364937647
141;3257.065847;11.0;24.12455935675375
142;3265.889594;11.0;23.796138388654434
143;3336.852242;10.0;23.865256806491402
144;3358.16626;12.0;23.957159103353828
145;3527.800122;9.0;24.043099958858743
146;3143.169524;11.0;24.253484272391088
147;1840.115962;12.0;24.26459786898459
148;1363.256418;29.91;24.451238763313903
149;989.9798891;29.91;24.609306484712384
150;862.5116299;29.91;25.303613690096423
151;833.4100815;12.0;26.506533025949476
152;514.7326163;12.0;28.031138494068937
153;988.3676181;29.91;30.015263172948142
154;719.9159739;38.13;31.647464869764516
155;717.0209305;38.13;33.34047874855453
156;367.1706201;42.24;34.78292251158342
157;648.6363251;44.98;36.46089369913407
158;1202.092944;47.72;38.01352382823813
159;1553.511214;44.98;39.08590496911178
160;1259.830198;47.72;39.63952299560982
161;1338.936008;47.72;40.20559125912564
162;1097.763444;44.98;40.13855851606414
163;1032.728363;46.35;39.45580176493265
164;1065.986139;40.87;39.134495976884345
165;917.7935509;40.87;39.03329123056034
166;1022.095782;39.5;38.386610818830604
167;1064.894249;39.5;37.2464695833812
168;782.400281;38.13;35.36401756787531
169;636.720972;42.24;34.66483159195743
170;541.6515202;49.09;34.453420932023064
171;529.583916;43.61;34.08936230063088
172;604.3142111;42.24;33.22908577299104
173;487.9625548;40.87;33.49499394444657
174;628.7505131;38.13;34.86916660875841
175;614.2093966;35.39;34.78057847054162
176;411.8676808;34.02;34.70492706063757
177;257.1828327;38.13;34.34008644365009
178;430.7831761;38.13;34.63503902020361
179;465.9247758;36.76;35.963491966095404
180;553.3634931;34.02;35.373623037719796
181;525.2129459;39.5;33.60632910954164
182;181.943519;35.39;33.15598048498323
183;232.5863262;32.65;33.106817134115445
184;150.468444;31.28;33.41371543404304
185;215.0694959;12.0;34.2326686884649
186;317.5117641;12.0;33.78468243694096
187;416.1557082;12.0;33.855532102609786
188;360.3397721;12.0;33.14426678510471
189;261.7208246;12.0;34.3223873947746
190;274.497419;10.0;32.69686252428409
191;252.1540015;11.0;30.778453725447257
192;179.5438599;10.0;30.954382879302962
193;7.918236044;9.0;29.135124960678052
194;432.237515;7.0;28.01450349346182
195;314.7257962;7.0;25.967228661376925
196;554.0077198;7.0;24.564580995154266
197;0.0;6.0;24.17500657522292
