;Load;Air Speed;Ground Speed
91;3025.641141;36.76;31.93813944617023
92;3007.184671;32.65;31.87881563593425
93;3000.290196;34.02;31.628720555694958
94;3029.161095;32.65;31.83618368946545
95;3076.692981;32.65;31.49472990734454
96;2974.830176;35.39;30.88670517985139
97;3026.094485;12.0;30.34274737584887
98;3119.027877;34.02;29.94916173891756
99;3004.877044;35.39;28.935050265742092
100;2983.515306;34.02;28.422384043074523
101;2981.474686;38.13;27.352020445088726
102;3094.582485;29.91;26.23761942713626
103;3181.880314;12.0;23.942881159619063
104;3075.574958;11.0;22.95806989046309
105;3016.442447;10.0;21.35332608774793
106;3008.154988;8.0;21.427607744051706
107;2919.384642;7.0;22.38219778210273
108;3009.929736;8.0;23.62532657657445
109;3013.370156;9.0;23.710052282595004
110;3072.921925;7.0;25.721429128799503
111;3143.004017;6.0;26.860473896227695
112;3150.305253;0.0;25.174633041931383
113;3218.074037;6.0;24.34104948647349
114;3034.530787;6.0;24.394930758644488
115;3062.45523;0.0;26.764516555483127
116;3139.318177;6.0;27.50258895299595
117;3106.042221;6.0;28.593323948257027
118;3124.909996;6.0;29.175196098321706
119;3173.371295;6.0;29.69888844428958
120;3189.045205;9.0;29.316362384765437
121;3101.732606;8.0;29.533375313753947
122;3114.685312;8.0;29.350612170180298
123;3047.284658;9.0;29.212537204380073
124;3115.207965;8.0;29.00199959974701
125;3156.181691;9.0;29.05076594365378
126;3117.680341;8.0;28.754451114206773
127;3117.907581;7.0;28.835287893427015
128;3067.774929;7.0;28.71587071303312
129;3092.023758;8.0;28.801867821997924
130;3115.626087;7.0;29.136039187328482
131;3087.501673;6.0;29.52664064966908
132;3136.987826;0.0;29.74574579216347
133;3096.974191;8.0;30.194563213335833
134;3064.392455;10.0;30.22910752654092
135;3005.796232;10.0;30.550681939351588
136;2984.147034;9.0;30.476417886604942
137;3056.904882;7.0;30.144534806634276
138;2945.605917;10.0;29.764082268094295
139;2939.060256;11.0;29.355637619934654
140;2910.704056;11.0;29.12649180791945
141;2955.96581;8.0;28.984895860678147
142;3023.251707;8.0;28.782719720793253
143;3034.584189;8.0;28.712676259198737
144;3082.864831;11.0;28.874381898664165
145;3277.191776;12.0;28.415157261191982
146;3140.221458;11.0;28.190742690947758
147;3479.532356;12.0;28.65919003037703
148;2682.430796;11.0;28.552701374159728
149;2738.427389;32.65;29.11151934356597
150;2680.883289;36.76;30.001475749505705
151;2710.365465;35.39;31.202740509896564
152;2895.784584;34.02;31.363308169076742
153;2900.490734;36.76;31.32704234692946
154;2851.730614;31.28;31.049887687182842
155;2827.248864;29.91;30.779720710887343
156;2788.855453;31.28;30.330405789551374
157;2765.697379;32.65;30.49198615413129
158;2759.890249;32.65;30.45341702334083
159;2853.125871;34.02;31.088855820510524
160;2791.892522;32.65;31.242297798455102
161;2840.176573;31.28;31.84660088870924
162;2772.900901;34.02;31.550692631471712
163;2740.407789;36.76;31.518048757727474
164;2879.734591;11.0;31.34396849599097
165;2699.356801;35.39;31.152314033412388
166;2816.289057;34.02;32.05622012991382
167;2760.848068;34.02;32.99977270649518
168;2760.451533;35.39;33.05054488945163
169;2739.192053;35.39;33.177840536851676
170;2796.287352;35.39;33.41468894232367
171;2770.111525;35.39;32.80274577111496
172;2817.525245;29.91;32.36155890665867
173;2828.899766;32.65;32.300536650846595
174;2863.853892;29.91;32.139242665106565
175;2893.734876;12.0;31.74809378528993
176;2879.200576;29.91;30.619835515191163
177;2930.665994;10.0;30.148587160120915
178;3001.358226;11.0;29.79564613092755
179;3042.387626;9.0;29.775571912069886
180;3025.260513;8.0;29.312033905843947
181;2990.447276;7.0;29.090106625531718
182;3049.475256;8.0;28.81963232776547
183;3117.292896;8.0;28.718157450324295
184;2995.780609;6.0;27.10591436507969
185;2725.200858;0.0;25.31808708608973
186;2567.503938;0.0;23.606003696001952
187;2595.759016;0.0;21.85272681471295
188;2535.535751;0.0;19.056628118216743
189;2464.052722;0.0;15.793021934302198
190;2373.605341;0.0;13.235766468391992
191;2033.201416;0.0;11.286177160640518
192;1857.287765;0.0;10.13132379117095
