24.301034;-12.94911833;-38.43026167;15.1
24.461968;-12.949115;-38.43025667;15.2
24.461968;-12.94911167;-38.43025167;15.2
24.461968;-12.94910833;-38.43024667;15.2
24.622902;-12.949105;-38.43024;15.3
24.301034;-12.94910167;-38.430235;15.1
24.622902;-12.94909833;-38.43023;15.3
24.622902;-12.949095;-38.430225;15.3
24.622902;-12.94909167;-38.43022;15.3
24.622902;-12.94908833;-38.43021333;15.3
24.622902;-12.949085;-38.43020833;15.3
24.622902;-12.94908167;-38.43020333;15.3
24.622902;-12.94907833;-38.43019833;15.3
24.622902;-12.949075;-38.43019167;15.3
24.622902;-12.94907333;-38.43018667;15.3
24.783836;-12.94907;-38.43018167;15.4
24.783836;-12.94906667;-38.43017667;15.4
24.301034;-12.94906333;-38.43017;15.1
24.94477;-12.94906;-38.430165;15.5
24.94477;-12.94905667;-38.43016;15.5
24.94477;-12.94905333;-38.430155;15.5
24.461968;-12.94905;-38.43014833;15.2
24.94477;-12.94904667;-38.43014333;15.5
24.783836;-12.94904333;-38.43013833;15.4
25.266638;-12.94904;-38.43013333;15.7
24.94477;-12.94903667;-38.43012667;15.5
24.783836;-12.94903333;-38.43012167;15.4
24.783836;-12.94903167;-38.43011667;15.4
24.622902;-12.94902833;-38.43011;15.3
25.105704;-12.949025;-38.430105;15.6
24.461968;-12.94902167;-38.4301;15.2
24.622902;-12.94901833;-38.430095;15.3
25.105704;-12.949015;-38.43008833;15.6
24.94477;-12.94901167;-38.43008333;15.5
24.94477;-12.94900833;-38.43007833;15.5
24.94477;-12.949005;-38.43007333;15.5
24.94477;-12.94900167;-38.43006667;15.5
24.94477;-12.949;-38.43006167;15.5
24.94477;-12.94899667;-38.43005667;15.5
24.94477;-12.94899333;-38.43005;15.5
24.94477;-12.94899;-38.430045;15.5
24.94477;-12.94898667;-38.43004;15.5
25.105704;-12.94898333;-38.43003333;15.6
25.105704;-12.94898;-38.43002833;15.6
25.427572;-12.94897667;-38.43002333;15.8
25.266638;-12.94897333;-38.43001667;15.7
25.427572;-12.94897;-38.43001167;15.8
25.266638;-12.94896667;-38.43000667;15.7
25.266638;-12.94896333;-38.43;15.7
25.266638;-12.94896167;-38.429995;15.7
25.74944;-12.94895833;-38.42999;16
25.266638;-12.948955;-38.42998333;15.7
25.74944;-12.94895167;-38.42997833;16
25.74944;-12.94894833;-38.42997167;16
25.588506;-12.948945;-38.42996667;15.9
25.588506;-12.94894167;-38.42996167;15.9
25.588506;-12.94893833;-38.429955;15.9
25.588506;-12.948935;-38.42995;15.9
25.427572;-12.94893167;-38.42994333;15.8
25.427572;-12.94893;-38.42993833;15.8
25.910374;-12.94892667;-38.42993167;16.1
25.427572;-12.94892333;-38.42992667;15.8
25.74944;-12.94892;-38.42992167;16
25.74944;-12.94891667;-38.429915;16
25.74944;-12.94891333;-38.42991;16
25.588506;-12.94891;-38.42990333;15.9
25.74944;-12.94890667;-38.42989833;16
25.74944;-12.94890333;-38.42989167;16
25.74944;-12.9489;-38.42988667;16
25.74944;-12.94889833;-38.42988;16
25.74944;-12.948895;-38.429875;16
25.74944;-12.94889167;-38.42987;16
25.74944;-12.94888833;-38.42986333;16
25.588506;-12.948885;-38.42985833;15.9
25.588506;-12.94888167;-38.42985167;15.9
25.588506;-12.94887833;-38.42984667;15.9
25.588506;-12.948875;-38.42984;15.9
25.266638;-12.94887167;-38.429835;15.7
25.588506;-12.94887;-38.42983;15.9
25.588506;-12.94886667;-38.42982333;15.9
25.427572;-12.94886333;-38.42981833;15.8
25.427572;-12.94886;-38.42981167;15.8
25.266638;-12.94885667;-38.42980667;15.7
25.105704;-12.94885333;-38.4298;15.6
25.105704;-12.94885167;-38.429795;15.6
25.105704;-12.94884833;-38.42979;15.6
24.94477;-12.948845;-38.42978333;15.5
25.105704;-12.94884167;-38.42977833;15.6
24.461968;-12.94883833;-38.42977167;15.2
24.622902;-12.94883667;-38.42976667;15.3
24.622902;-12.94883333;-38.42976167;15.3
24.622902;-12.94883;-38.429755;15.3
24.783836;-12.94882667;-38.42975;15.4
24.301034;-12.948825;-38.429745;15.1
24.301034;-12.94882167;-38.42973833;15.1
24.461968;-12.94881833;-38.42973333;15.2
24.461968;-12.948815;-38.42972833;15.2
24.461968;-12.94881333;-38.42972333;15.2
24.301034;-12.94881;-38.42971667;15.1
24.461968;-12.94880667;-38.42971167;15.2
24.301034;-12.94880333;-38.42970667;15.1
24.461968;-12.94880167;-38.4297;15.2
24.461968;-12.94879833;-38.429695;15.2
24.783836;-12.948795;-38.42969;15.4
24.783836;-12.94879333;-38.42968333;15.4
24.783836;-12.94879;-38.42967833;15.4
24.783836;-12.94878667;-38.42967333;15.4
24.783836;-12.94878333;-38.42966667;15.4
24.783836;-12.94878167;-38.42966167;15.4
24.622902;-12.94877833;-38.429655;15.3
24.622902;-12.948775;-38.42965;15.3
24.622902;-12.94877167;-38.429645;15.3
24.622902;-12.94877;-38.42963833;15.3
24.622902;-12.94876667;-38.42963333;15.3
24.783836;-12.94876333;-38.42962833;15.4
24.783836;-12.94876167;-38.42962167;15.4
24.783836;-12.94875833;-38.42961667;15.4
24.783836;-12.948755;-38.42961;15.4
25.105704;-12.94875333;-38.429605;15.6
25.105704;-12.94875;-38.4296;15.6
24.94477;-12.94874667;-38.42959333;15.5
24.94477;-12.948745;-38.42958833;15.5
24.94477;-12.94874167;-38.42958167;15.5
24.301034;-12.94873833;-38.42957667;15.1
24.622902;-12.94873667;-38.42957;15.3
24.622902;-12.94873333;-38.429565;15.3
24.622902;-12.94873;-38.42956;15.3
24.783836;-12.94872833;-38.42955333;15.4
24.783836;-12.948725;-38.42954833;15.4
24.301034;-12.94872333;-38.42954167;15.1
24.461968;-12.94872;-38.42953667;15.2
24.783836;-12.94871833;-38.42953;15.4
24.1401;-12.948715;-38.429525;15
24.301034;-12.94871167;-38.42952;15.1
24.301034;-12.94871;-38.42951333;15.1
24.301034;-12.94870833;-38.42950833;15.1
24.301034;-12.948705;-38.42950167;15.1
24.301034;-12.94870333;-38.42949667;15.1
24.301034;-12.9487;-38.42949167;15.1
24.301034;-12.94869833;-38.429485;15.1
24.301034;-12.948695;-38.42948;15.1
24.301034;-12.94869333;-38.42947333;15.1
24.301034;-12.94869;-38.42946833;15.1
24.301034;-12.94868833;-38.42946167;15.1
24.783836;-12.94868667;-38.42945667;15.4
24.1401;-12.94868333;-38.42945;15
24.1401;-12.94868167;-38.429445;15
24.301034;-12.94867833;-38.42944;15.1
24.461968;-12.94867667;-38.42943333;15.2
24.622902;-12.948675;-38.42942833;15.3
24.783836;-12.94867167;-38.42942167;15.4
24.1401;-12.94867;-38.42941667;15
24.301034;-12.94866833;-38.42941;15.1
24.301034;-12.948665;-38.429405;15.1
24.301034;-12.94866333;-38.42939833;15.1
24.1401;-12.94866167;-38.42939333;15
24.1401;-12.94865833;-38.42938667;15
24.1401;-12.94865667;-38.42938167;15
24.1401;-12.94865333;-38.429375;15
24.1401;-12.94865167;-38.42937;15
24.1401;-12.94865;-38.42936333;15
24.301034;-12.94864833;-38.42935833;15.1
24.1401;-12.948645;-38.42935167;15
24.1401;-12.94864333;-38.42934667;15
24.301034;-12.94864167;-38.42934;15.1
24.301034;-12.94864;-38.429335;15.1
24.301034;-12.94863667;-38.42932833;15.1
24.301034;-12.948635;-38.42932333;15.1
24.301034;-12.94863333;-38.42931667;15.1
24.94477;-12.94863167;-38.42931167;15.5
24.94477;-12.94863;-38.429305;15.5
24.783836;-12.94862667;-38.4293;15.4
24.783836;-12.948625;-38.42929333;15.4
24.622902;-12.94862333;-38.42928667;15.3
24.94477;-12.94862167;-38.42928167;15.5
25.105704;-12.94862;-38.429275;15.6
24.783836;-12.94861833;-38.42926833;15.4
24.783836;-12.94861667;-38.42926333;15.4
24.94477;-12.948615;-38.42925667;15.5
24.94477;-12.94861333;-38.42925;15.5
24.94477;-12.94861167;-38.42924333;15.5
25.105704;-12.94861;-38.42923833;15.6
24.94477;-12.94861;-38.42923167;15.5
25.105704;-12.94860833;-38.429225;15.6
25.105704;-12.94860667;-38.42921833;15.6
25.105704;-12.948605;-38.42921333;15.6
25.427572;-12.94860333;-38.42920667;15.8
25.427572;-12.94860167;-38.4292;15.8
25.427572;-12.9486;-38.42919333;15.8
25.266638;-12.9486;-38.42918833;15.7
25.427572;-12.94859833;-38.42918167;15.8
25.266638;-12.94859667;-38.429175;15.7
25.74944;-12.948595;-38.42916833;16
25.74944;-12.94859333;-38.42916167;16
25.74944;-12.94859167;-38.429155;16
25.588506;-12.94859167;-38.42915;15.9
25.588506;-12.94859;-38.42914333;15.9
25.74944;-12.94858833;-38.42913667;16
25.74944;-12.94858667;-38.42913;16
26.071308;-12.948585;-38.42912333;16.2
26.071308;-12.948585;-38.42911667;16.2
25.910374;-12.94858333;-38.42911;16.1
26.071308;-12.94858167;-38.42910333;16.2
25.910374;-12.94858;-38.42909667;16.1
25.910374;-12.94858;-38.42909167;16.1
25.910374;-12.94857833;-38.429085;16.1
26.071308;-12.94857667;-38.42907833;16.2
26.071308;-12.948575;-38.42907167;16.2
26.071308;-12.948575;-38.429065;16.2
25.588506;-12.94857333;-38.42905833;15.9
25.74944;-12.94857167;-38.42905167;16
25.588506;-12.94857;-38.429045;15.9
25.588506;-12.94857;-38.42903833;15.9
25.266638;-12.94856833;-38.42903167;15.7
25.427572;-12.94856667;-38.42902667;15.8
25.427572;-12.94856667;-38.42902;15.8
25.266638;-12.948565;-38.42901333;15.7
25.105704;-12.94856333;-38.42900667;15.6
25.105704;-12.94856333;-38.429;15.6
24.622902;-12.94856167;-38.42899333;15.3
24.783836;-12.94856;-38.42898833;15.4
24.783836;-12.94856;-38.42898167;15.4
24.461968;-12.94855833;-38.428975;15.2
24.461968;-12.94855667;-38.42897;15.2
24.94477;-12.94855667;-38.42896333;15.5
24.461968;-12.948555;-38.42895667;15.2
24.461968;-12.94855333;-38.42895;15.2
24.622902;-12.94855333;-38.428945;15.3
24.461968;-12.94855167;-38.42893833;15.2
24.461968;-12.94855;-38.42893167;15.2
24.461968;-12.94855;-38.42892667;15.2
24.622902;-12.94854833;-38.42892;15.3
24.94477;-12.94854667;-38.42891333;15.5
24.94477;-12.94854667;-38.42890667;15.5
24.94477;-12.948545;-38.4289;15.5
24.461968;-12.948545;-38.428895;15.2
24.622902;-12.94854333;-38.42888833;15.3
24.622902;-12.94854167;-38.42888167;15.3
24.94477;-12.94854167;-38.42887667;15.5
24.94477;-12.94854;-38.42887;15.5
24.94477;-12.94853833;-38.42886333;15.5
24.783836;-12.94853833;-38.42885667;15.4
24.94477;-12.94853667;-38.42885;15.5
24.94477;-12.94853667;-38.428845;15.5
24.783836;-12.948535;-38.42883833;15.4
24.94477;-12.94853333;-38.42883167;15.5
24.94477;-12.94853333;-38.428825;15.5
24.783836;-12.94853167;-38.42882;15.4
24.783836;-12.94853167;-38.42881333;15.4
24.783836;-12.94853;-38.42880667;15.4
24.783836;-12.94853;-38.4288;15.4
24.783836;-12.94852833;-38.428795;15.4
25.105704;-12.94852833;-38.42878833;15.6
24.783836;-12.94852667;-38.42878167;15.4
25.105704;-12.948525;-38.428775;15.6
24.783836;-12.948525;-38.42876833;15.4
24.783836;-12.94852333;-38.42876333;15.4
24.783836;-12.94852333;-38.42875667;15.4
24.622902;-12.94852167;-38.42875;15.3
24.622902;-12.94852167;-38.42874333;15.3
24.622902;-12.94852;-38.42873833;15.3
24.622902;-12.94852;-38.42873167;15.3
24.622902;-12.94851833;-38.428725;15.3
24.622902;-12.94851833;-38.42871833;15.3
24.622902;-12.94851667;-38.42871333;15.3
25.105704;-12.94851667;-38.42870667;15.6
24.461968;-12.948515;-38.4287;15.2
24.461968;-12.948515;-38.42869333;15.2
24.461968;-12.94851333;-38.42868833;15.2
24.461968;-12.94851333;-38.42868167;15.2
24.461968;-12.94851167;-38.428675;15.2
24.461968;-12.94851167;-38.42866833;15.2
24.461968;-12.94851;-38.42866333;15.2
24.461968;-12.94851;-38.42865667;15.2
24.1401;-12.94850833;-38.42865;15
24.301034;-12.94850833;-38.428645;15.1
23.818232;-12.94850667;-38.42863833;14.8
23.979166;-12.94850667;-38.42863167;14.9
24.461968;-12.948505;-38.42862667;15.2
24.461968;-12.948505;-38.42862;15.2
24.461968;-12.948505;-38.42861333;15.2
24.461968;-12.94850333;-38.42860667;15.2
24.1401;-12.94850333;-38.42860167;15
24.461968;-12.94850167;-38.428595;15.2
24.622902;-12.94850167;-38.42858833;15.3
24.461968;-12.94850167;-38.42858167;15.2
24.622902;-12.9485;-38.42857667;15.3
24.461968;-12.9485;-38.42857;15.2
24.461968;-12.94849833;-38.42856333;15.2
24.783836;-12.94849833;-38.42855667;15.4
25.266638;-12.94849833;-38.42855167;15.7
24.622902;-12.94849667;-38.428545;15.3
24.783836;-12.94849667;-38.42853833;15.4
24.622902;-12.94849667;-38.42853167;15.3
24.783836;-12.94849667;-38.428525;15.4
24.783836;-12.948495;-38.42852;15.4
24.783836;-12.948495;-38.42851333;15.4
24.783836;-12.948495;-38.42850667;15.4
25.105704;-12.94849333;-38.4285;15.6
24.783836;-12.94849333;-38.42849333;15.4
25.105704;-12.94849333;-38.42848833;15.6
24.622902;-12.94849333;-38.42848167;15.3
24.783836;-12.94849167;-38.428475;15.4
24.94477;-12.94849167;-38.42846833;15.5
24.94477;-12.94849167;-38.42846167;15.5
24.94477;-12.94849167;-38.42845667;15.5
25.105704;-12.94849;-38.42845;15.6
25.105704;-12.94849;-38.42844333;15.6
25.105704;-12.94849;-38.42843667;15.6
25.105704;-12.94849;-38.42843;15.6
25.105704;-12.94849;-38.42842333;15.6
25.105704;-12.94848833;-38.42841667;15.6
24.783836;-12.94848833;-38.42841167;15.4
24.783836;-12.94848833;-38.428405;15.4
25.266638;-12.94848833;-38.42839833;15.7
24.94477;-12.94848833;-38.42839167;15.5
24.94477;-12.94848833;-38.428385;15.5
25.427572;-12.94848833;-38.42837833;15.8
24.94477;-12.94848667;-38.42837333;15.5
24.94477;-12.94848667;-38.42836667;15.5
25.427572;-12.94848667;-38.42836;15.8
25.266638;-12.94848667;-38.42835333;15.7
24.94477;-12.94848667;-38.42834667;15.5
25.105704;-12.94848667;-38.42834;15.6
25.427572;-12.948485;-38.42833333;15.8
25.427572;-12.948485;-38.42832667;15.8
25.266638;-12.948485;-38.42832167;15.7
25.105704;-12.948485;-38.428315;15.6
25.105704;-12.948485;-38.42830833;15.6
25.266638;-12.948485;-38.42830167;15.7
25.105704;-12.948485;-38.428295;15.6
25.266638;-12.948485;-38.42828833;15.7
